sample_id,x,y,vx,vy,ax,ay
pmks_negative_0144,0.41811385307061472,3.9780875814730932,4.165843573764219,-0.43784780305692178,-0.45851314715801861,-4.3624611891139731
pmks_negative_0145,0.48747737362059085,3.9701846065652879,4.1575675977935971,-0.51048511191923163,-0.53457875912414043,-4.3537946073437759
pmks_negative_0146,0.55669240384026275,3.961072274966281,4.1480251864574251,-0.58296692207127054,-0.61048153322165233,-4.3438018175600259
pmks_negative_0147,0.62573786016092459,3.9507533623805506,4.1372192464666373,-0.65527115485151932,-0.68619834873027752,-4.3324858636632948
pmks_negative_0148,0.69459271066772255,3.9392310120488321,4.1251530694152319,-0.72737578569024586,-0.76170614157452676,-4.3198501926027593
pmks_negative_0149,0.76323598150618055,3.9265087337906555,4.1118303307776278,-0.79925885081840398,-0.83698191134923938,-4.3058986533262278
pmks_negative_0150,0.8316467632710387,3.9125904029352223,4.0972550887890744,-0.87089845395800825,-0.91200272832572904,-4.2906354956077166
pmks_negative_0151,0.89980421737546146,3.8974802591409405,4.0814317832094735,-0.94227277299195422,-0.98674574043640206,-4.2740653687529235
pmks_negative_0152,0.96768758239867247,3.8811829051039854,4.0643652339709906,-1.0133600666112457,-1.0611881802357175,-4.2561933201830078
pmks_negative_0153,1.0352761804100847,3.8637033051562728,4.0460606397098493,-1.0841386809376077,-1.1353073718353723,-4.2370247938970937
pmks_negative_0154,1.1025494232679984,3.8450467837532751,4.0265235761827833,-1.1545870561194689,-1.2090807378115966,-4.2165656288139779
pmks_negative_0155,1.1694868188909486,3.8252190238521413,4.005759994568602,-1.2246837328993003,-1.2824858060824553,-4.1948220569935364
pmks_negative_0156,1.2360679774997916,3.8042260651806137,3.983776219655407,-1.2944073591503129,-1.3555002167530625,-4.1718007017383814
pmks_negative_0157,1.3022726178286286,3.7820743023972665,3.9605789479139979,-1.3637366963805224,-1.4281017289266211,-4.1475085755763352
pmks_negative_0158,1.3680805733026771,3.7587704831436328,3.9361752454580645,-1.4326506262022007,-1.5002682274792167,-4.1219530781243519
pmks_negative_0159,1.4334717981812033,3.7343217059888061,3.9105725458917786,-1.5011281567647394,-1.5719777297962976,-4.095141993834515
pmks_negative_0160,1.4984263736636503,3.7087354182671488,3.8837786480454475,-1.5691484291489726,-1.6432083924687919,-4.0670834896228252
pmks_negative_0161,1.5629245139570973,3.6820194138097602,3.8558017135999125,-1.6366907237210049,-1.7139385179468234,-4.0377861123814736
pmks_negative_0162,1.6269465723032031,3.6541818305704026,3.8266502646004259,-1.7037344664436125,-1.7841465611489928,-4.0072587863753784
pmks_negative_0163,1.6904730469628002,3.6252311481465989,3.7963331808607483,-1.7702592351432953,-1.8538111360252207,-3.9755108105237658
pmks_negative_0164,1.7534845871563121,3.5951761851966668,3.7648596972582751,-1.836244765731067,-1.9229110220711434,-3.9425518555676295
pmks_negative_0165,1.8159619989581897,3.5640260967534703,3.732239400921002,-1.9016709583750946,-1.991425170792086,-3.9083919611239302
pmks_negative_0166,1.8778862511435657,3.5317903714357062,3.6984822283071934,-1.9665178836233008,-2.0593327121146365,-3.8730415326274286
pmks_negative_0167,1.9392384809853507,3.4984788285575816,3.663598462178641,-2.0307657884740689,-2.1266129607438726,-3.8365113381610936
pmks_negative_0168,2.0000000000000027,3.4641016151377531,3.6275987284684339,-2.0943951023931979,-2.1932454224643045,-3.7988125051760351
pmks_negative_0169,2.0601522996402197,3.4286692028084476,3.590493993044197,-2.1573864432752772,-2.259209800382608,-3.7599565171019766
pmks_negative_0170,2.1196770569328227,3.3921923846257021,3.5522955583677822,-2.219720623347663,-2.3244860011102579,-3.7199552098492918
pmks_negative_0171,2.178556140060111,3.3546822717816944,3.5130150600524295,-2.2813786550152604,-2.3890541408841681,-3.6788207682036722
pmks_negative_0172,2.2367716138829898,3.3161502902201652,3.4726644633184436,-2.3423417566443288,-2.4528945516234777,-3.6365657221145211
pmks_negative_0173,2.2943057454041869,3.2766081771559654,3.4312560593484744,-2.4025913582835492,-2.5159877869206397,-3.59320294287821
pmks_negative_0174,2.3511410091698952,3.2360679774997876,3.388802461543504,-2.4621091073206114,-2.5783146279649856,-3.5487456392173597
pmks_negative_0175,2.4072600926081957,3.1945420401891695,3.3453166016806812,-2.5208768740725973,-2.6398560893969578,-3.5032073532573333
pmks_negative_0176,2.4626459013026358,3.1520430144268858,3.3008117259741767,-2.5788767573084583,-2.70059342509124,-3.4566019564011725
pmks_negative_0177,2.5172815641993527,3.1085838458278814,3.2553013910402591,-2.6360910897019032,-2.7605081338670034,-3.4089436451042374
pmks_negative_0178,2.5711504387461601,3.0641777724759098,3.208799459767818,-2.6925024432130367,-2.8195819651235481,-3.3602469365498244
pmks_negative_0179,2.6242361159620318,3.0188383208910854,3.1613200970955933,-2.7480936343971103,-2.877796924399612,-3.3105266642270954
pmks_negative_0180,2.6765224254354356,2.9725793019095743,3.112877765697398,-2.8028477296387662,-2.9351352788546592,-3.2597979734126512
pmks_negative_0181,2.727993440249997,2.9254148064766792,3.0634872215766471,-2.8567480503101788,-2.991579562670474,-3.2080763165571335
pmks_negative_0182,2.7786334818359921,2.8773592013546017,3.0131635095715366,-2.9097781778515266,-3.0471125823714167,-3.1553774485782591
pmks_negative_0183,2.828427124746193,2.8284271247461872,2.961921958772241,-2.9619219587722467,-3.1017174220617267,-3.1017174220617205
pmks_negative_0184,2.8773592013546074,2.7786334818359859,2.9097781778515204,-3.0131635095715428,-3.1553774485782653,-3.04711258237141
pmks_negative_0185,2.9254148064766849,2.7279934402499908,2.8567480503101721,-3.0634872215766529,-3.2080763165571398,-2.9915795626704669
pmks_negative_0186,2.9725793019095801,2.6765224254354294,2.8028477296387599,-3.1128777656974038,-3.2597979734126574,-2.9351352788546525
pmks_negative_0187,3.0188383208910912,2.6242361159620256,2.7480936343971036,-3.1613200970955995,-3.3105266642271016,-2.8777969243996053
pmks_negative_0188,3.0641777724759152,2.5711504387461535,2.6925024432130296,-3.2087994597678238,-3.3602469365498302,-2.8195819651235405
pmks_negative_0189,3.1085838458278867,2.517281564199346,2.6360910897018961,-3.2553013910402648,-3.4089436451042432,-2.7605081338669959
pmks_negative_0190,3.1520430144268912,2.4626459013026292,2.5788767573084512,-3.3008117259741825,-3.4566019564011787,-2.7005934250912325
pmks_negative_0191,3.1945420401891744,2.4072600926081891,2.5208768740725906,-3.3453166016806866,-3.5032073532573387,-2.6398560893969507
pmks_negative_0192,3.2360679774997925,2.3511410091698886,2.4621091073206047,-3.3888024615435093,-3.5487456392173651,-2.578314627964978
pmks_negative_0193,3.2766081771559699,2.2943057454041802,2.4025913582835421,-3.4312560593484793,-3.5932029428782148,-2.5159877869206326
pmks_negative_0194,3.3161502902201696,2.2367716138829832,2.3423417566443216,-3.472664463318448,-3.636565722114526,-2.4528945516234706
pmks_negative_0195,3.3546822717816989,2.1785561400601039,2.2813786550152528,-3.5130150600524339,-3.6788207682036771,-2.3890541408841601
pmks_negative_0196,3.3921923846257069,2.1196770569328152,2.219720623347655,-3.5522955583677875,-3.7199552098492972,-2.3244860011102495
pmks_negative_0197,3.428669202808452,2.0601522996402122,2.1573864432752696,-3.5904939930442015,-3.7599565171019815,-2.2592098003825996
pmks_negative_0198,3.4641016151377575,1.9999999999999951,2.0943951023931899,-3.6275987284684383,-3.79881250517604,-2.1932454224642961
pmks_negative_0199,3.4984788285575861,1.9392384809853431,2.0307657884740609,-3.6635984621786455,-3.8365113381610985,-2.1266129607438646
pmks_negative_0200,3.5317903714357106,1.8778862511435581,1.9665178836232931,-3.6984822283071983,-3.8730415326274334,-2.0593327121146281
pmks_negative_0201,3.5640260967534743,1.8159619989581819,1.9016709583750864,-3.7322394009210065,-3.9083919611239346,-1.9914251707920774
pmks_negative_0202,3.5951761851966708,1.7534845871563041,1.8362447657310585,-3.7648596972582791,-3.942551855567634,-1.9229110220711347
pmks_negative_0203,3.6252311481466024,1.6904730469627918,1.7702592351432864,-3.7963331808607519,-3.9755108105237698,-1.8538111360252116
pmks_negative_0204,3.6541818305704061,1.6269465723031948,1.7037344664436038,-3.8266502646004299,-4.0072587863753828,-1.784146561148984
pmks_negative_0205,3.6820194138097637,1.5629245139570889,1.636690723720996,-3.8558017135999165,-4.0377861123814771,-1.7139385179468141
pmks_negative_0206,3.7087354182671524,1.4984263736636418,1.5691484291489637,-3.883778648045451,-4.0670834896228287,-1.6432083924687826
pmks_negative_0207,3.7343217059888096,1.4334717981811946,1.5011281567647303,-3.9105725458917822,-4.0951419938345186,-1.571977729796288
pmks_negative_0208,3.7587704831436359,1.3680805733026684,1.4326506262021916,-3.9361752454580676,-4.1219530781243554,-1.5002682274792074
pmks_negative_0209,3.7820743023972696,1.3022726178286199,1.3637366963805135,-3.960578947914001,-4.1475085755763388,-1.4281017289266116
pmks_negative_0210,3.8042260651806163,1.2360679774997829,1.2944073591503038,-3.9837762196554096,-4.171800701738384,-1.355500216753053
pmks_negative_0211,3.825219023852144,1.16948681889094,1.2246837328992912,-4.0057599945686047,-4.1948220569935391,-1.2824858060824458
pmks_negative_0212,3.8450467837532774,1.1025494232679898,1.15458705611946,-4.026523576182786,-4.2165656288139806,-1.2090807378115871
pmks_negative_0213,3.863703305156275,1.0352761804100761,1.0841386809375986,-4.046060639709852,-4.2370247938970964,-1.1353073718353628
pmks_negative_0214,3.8811829051039877,0.96768758239866393,1.0133600666112366,-4.0643652339709924,-4.2561933201830104,-1.0611881802357082
pmks_negative_0215,3.8974802591409423,0.89980421737545302,0.94227277299194545,-4.0814317832094753,-4.2740653687529253,-0.98674574043639274
pmks_negative_0216,3.9125904029352241,0.83164676327103049,0.8708984539579997,-4.0972550887890762,-4.2906354956077184,-0.91200272832572005
pmks_negative_0217,3.9265087337906572,0.76323598150617233,0.79925885081839532,-4.1118303307776296,-4.3058986533262296,-0.83698191134923039
pmks_negative_0218,3.9392310120488334,0.69459271066771444,0.72737578569023742,-4.1251530694152336,-4.319850192602761,-0.76170614157451788
pmks_negative_0219,3.950753362380552,0.62573786016091659,0.65527115485151088,-4.1372192464666382,-4.3324858636632966,-0.68619834873026875
pmks_negative_0220,3.9610722749662823,0.55669240384025487,0.58296692207126233,-4.1480251864574269,-4.3438018175600277,-0.61048153322164367
pmks_negative_0221,3.9701846065652888,0.48747737362058297,0.51048511191922341,-4.157567597793598,-4.3537946073437768,-0.53457875912413177
pmks_negative_0222,3.978087581473094,0.41811385307060694,0.43784780305691362,-4.1658435737642199,-4.362461189113974,-0.45851314715801011
pmks_negative_0223,3.9847787923669826,0.34862297099062578,0.36507712151226579,-4.1728505934268396,-4.369798922945856,-0.38230786764554747
pmks_negative_0224,3.9902562010392977,0.27902589497649427,0.29219523393982383,-4.1785865223753911,-4.3758055736946169,-0.3059861334531005
pmks_negative_0225,3.9945181390182958,0.20934382497176837,0.21922434086856499,-4.1830496133903496,-4.3804793116762486,-0.22957119292024944
pmks_negative_0226,3.997563308076383,0.13959798680999691,0.14618666993940371,-4.186238506970958,-4.3838187132248887,-0.15308632277812884
pmks_negative_0227,3.9993907806255651,0.069809625749127066,0.073104469134436814,-4.1881522317493411,-4.3858227611264748,-0.07655482105910949
pmks_negative_0228,4,-6.9944050551384862E-15,-7.3245238458181255E-15,-4.1887902047863905,-4.3864908449286029,7.6702234350218266E-15
pmks_negative_0229,3.9993907806255646,-0.069809625749141055,-0.073104469134451455,-4.1881522317493403,-4.385822761126474,0.076554821059124825
pmks_negative_0230,3.9975633080763826,-0.1395979868100109,-0.14618666993941834,-4.186238506970958,-4.3838187132248878,0.15308632277814416
pmks_negative_0231,3.9945181390182953,-0.20934382497178236,-0.21922434086857964,-4.1830496133903496,-4.3804793116762477,0.22957119292026479
pmks_negative_0232,3.9902562010392963,-0.2790258949765082,-0.29219523393983843,-4.1785865223753893,-4.3758055736946151,0.30598613345311576
pmks_negative_0233,3.9847787923669817,-0.34862297099063971,-0.36507712151228039,-4.1728505934268387,-4.3697989229458551,0.38230786764556274
pmks_negative_0234,3.9780875814730927,-0.41811385307062088,-0.43784780305692822,-4.1658435737642181,-4.3624611891139722,0.45851314715802538
pmks_negative_0235,3.9701846065652875,-0.4874773736205969,-0.51048511191923795,-4.1575675977935962,-4.353794607343775,0.5345787591241471
pmks_negative_0236,3.9610722749662801,-0.55669240384026875,-0.58296692207127687,-4.1480251864574242,-4.343801817560025,0.61048153322165888
pmks_negative_0237,3.9507533623805497,-0.62573786016093047,-0.65527115485152543,-4.1372192464666364,-4.3324858636632939,0.68619834873028396
pmks_negative_0238,3.9392310120488312,-0.69459271066772832,-0.72737578569025196,-4.125153069415231,-4.3198501926027584,0.76170614157453309
pmks_negative_0239,3.9265087337906546,-0.7632359815061861,-0.79925885081840975,-4.1118303307776269,-4.3058986533262269,0.83698191134924549
pmks_negative_0240,3.912590402935221,-0.83164676327104414,-0.87089845395801391,-4.0972550887890726,-4.2906354956077148,0.91200272832573503
pmks_negative_0241,3.8974802591409392,-0.89980421737546668,-0.94227277299195977,-4.0814317832094726,-4.2740653687529218,0.98674574043640773
pmks_negative_0242,3.8811829051039841,-0.96768758239867758,-1.013360066611251,-4.0643652339709888,-4.256193320183006,1.061188180235723
pmks_negative_0243,3.8637033051562715,-1.0352761804100898,-1.084138680937613,-4.0460606397098484,-4.237024793897092,1.1353073718353779
pmks_negative_0244,3.8450467837532734,-1.1025494232680035,-1.1545870561194744,-4.0265235761827816,-4.2165656288139761,1.2090807378116022
pmks_negative_0245,3.82521902385214,-1.1694868188909537,-1.2246837328993057,-4.0057599945686002,-4.1948220569935346,1.2824858060824609
pmks_negative_0246,3.8042260651806119,-1.2360679774997967,-1.2944073591503182,-3.9837762196554052,-4.1718007017383787,1.3555002167530681
pmks_negative_0247,3.7820743023972647,-1.3022726178286337,-1.3637366963805277,-3.9605789479139957,-4.1475085755763335,1.4281017289266267
pmks_negative_0248,3.758770483143631,-1.368080573302682,-1.4326506262022058,-3.9361752454580627,-4.1219530781243501,1.5002682274792223
pmks_negative_0249,3.7343217059888043,-1.4334717981812082,-1.5011281567647445,-3.9105725458917768,-4.0951419938345133,1.5719777297963029
pmks_negative_0250,3.7087354182671466,-1.4984263736636552,-1.5691484291489777,-3.8837786480454453,-4.0670834896228225,1.6432083924687972
pmks_negative_0251,3.6820194138097584,-1.5629245139571022,-1.63669072372101,-3.8558017135999108,-4.0377861123814718,1.7139385179468287
pmks_negative_0252,3.6541818305704004,-1.6269465723032079,-1.7037344664436176,-3.8266502646004237,-4.0072587863753757,1.7841465611489982
pmks_negative_0253,3.6252311481465966,-1.6904730469628049,-1.7702592351433002,-3.7963331808607461,-3.9755108105237635,1.8538111360252258
pmks_negative_0254,3.5951761851966646,-1.7534845871563167,-1.8362447657310719,-3.7648596972582729,-3.9425518555676273,1.9229110220711485
pmks_negative_0255,3.564026096753468,-1.8159619989581943,-1.9016709583750995,-3.7322394009209998,-3.9083919611239275,1.9914251707920911
pmks_negative_0256,3.531790371435704,-1.8778862511435701,-1.9665178836233055,-3.6984822283071912,-3.8730415326274263,2.0593327121146414
pmks_negative_0257,3.4984788285575794,-1.9392384809853551,-2.0307657884740737,-3.6635984621786388,-3.8365113381610914,2.1266129607438775
pmks_negative_0258,3.4641016151377504,-2.0000000000000071,-2.0943951023932028,-3.6275987284684308,-3.798812505176032,2.1932454224643094
pmks_negative_0259,3.4286692028084449,-2.0601522996402242,-2.1573864432752821,-3.5904939930441939,-3.7599565171019735,2.2592098003826129
pmks_negative_0260,3.3921923846256994,-2.1196770569328272,-2.2197206233476678,-3.5522955583677795,-3.7199552098492892,2.3244860011102628
pmks_negative_0261,3.3546822717816913,-2.1785561400601154,-2.2813786550152648,-3.5130150600524259,-3.6788207682036691,2.389054140884173
pmks_negative_0262,3.3161502902201621,-2.2367716138829943,-2.3423417566443332,-3.47266446331844,-3.6365657221145176,2.4528945516234826
pmks_negative_0263,3.2766081771559623,-2.2943057454041913,-2.4025913582835536,-3.4312560593484713,-3.5932029428782064,2.5159877869206446
pmks_negative_0264,3.2360679774997849,-2.3511410091698992,-2.4621091073206158,-3.3888024615435013,-3.5487456392173566,2.57831462796499
pmks_negative_0265,3.1945420401891664,-2.4072600926081997,-2.5208768740726017,-3.3453166016806781,-3.5032073532573298,2.6398560893969623
pmks_negative_0266,3.1520430144268827,-2.4626459013026398,-2.5788767573084623,-3.3008117259741736,-3.4566019564011694,2.7005934250912444
pmks_negative_0267,3.1085838458278783,-2.5172815641993567,-2.6360910897019072,-3.255301391040256,-3.4089436451042339,2.7605081338670079
pmks_negative_0268,3.0641777724759067,-2.5711504387461641,-2.6925024432130407,-3.2087994597678149,-3.3602469365498209,2.8195819651235525
pmks_negative_0269,3.0188383208910823,-2.6242361159620358,-2.7480936343971143,-3.1613200970955901,-3.3105266642270919,2.8777969243996164
pmks_negative_0270,2.9725793019095708,-2.6765224254354396,-2.8028477296387706,-3.1128777656973941,-3.2597979734126472,2.9351352788546636
pmks_negative_0271,2.9254148064766756,-2.727993440250001,-2.8567480503101828,-3.0634872215766431,-3.2080763165571295,2.9915795626704784
pmks_negative_0272,2.8773592013545981,-2.7786334818359961,-2.909778177851531,-3.013163509571533,-3.1553774485782551,3.0471125823714211
pmks_negative_0273,2.8284271247461832,-2.828427124746197,-2.9619219587722512,-2.9619219587722365,-3.1017174220617161,3.1017174220617312
pmks_negative_0274,2.7786334818359824,-2.8773592013546114,-3.0131635095715468,-2.9097781778515164,-3.047112582371406,3.1553774485782697
pmks_negative_0275,2.7279934402499868,-2.9254148064766885,-3.0634872215766569,-2.8567480503101681,-2.9915795626704629,3.2080763165571438
pmks_negative_0276,2.6765224254354254,-2.9725793019095836,-3.1128777656974078,-2.8028477296387555,-2.9351352788546481,3.2597979734126614
